feature,feature_label,week4_group,bucket,family,variant,n_series,series_wins,win_share,mean_rel_naive,median_rel_naive,mean_mase,median_mase,mean_mae,median_mae,mean_pocid,median_pocid
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,mlforecast,with_mstl,332,38,0.1144578313253012,1.102517927850912,0.8438404181898642,0.9934255751484878,0.7718880568235212,587.2500943926894,261.2479841874665,0.6472565406976745,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,statistical,without_mstl,332,58,0.1746987951807229,1.1038712103387616,0.9122725061107013,0.9750477422090886,0.7950518746409856,573.1362462828408,258.5348721549391,0.5731589147286822,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,neuralforecast,with_mstl,332,47,0.14156626506024098,1.1439908816857274,0.8366415899920354,0.9645587925595096,0.7852753141855263,630.886187778127,265.36938537772994,0.6476501937984496,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,neuralforecast,without_mstl,332,34,0.10240963855421686,1.1462236412074682,0.9279376671111189,1.172142530924602,0.8440956774858575,673.754233682838,302.62262646975006,0.5763081395348837,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,statistical,with_mstl,332,55,0.16566265060240964,1.2013287105798889,0.8808401089481459,1.0167427516912286,0.8065246356846879,614.398868736204,266.09154859929447,0.6696947674418605,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,baseline,without_mstl,332,14,0.04216867469879518,1.248890071871893,1.180825861597951,1.0,1.0,659.9421278396378,358.4375,0.6144622093023255,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,High,mlforecast,without_mstl,332,44,0.13253012048192772,1.3190898843040275,0.8956231271498283,1.2955081259930332,0.8552369044388901,638.1677873214289,331.43713066465773,0.5704033430232558,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,Low,transformer,with_mstl,333,20,0.06006006006006006,0.9948043013039486,0.9275282364824183,0.9458997775547509,0.8140776240660201,519.8048218518237,307.183198371669,0.6414473684210527,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,Low,transformer,without_mstl,333,37,0.1111111111111111,1.096539369093632,0.9815456026921461,1.1148119606314475,0.8543644959815743,586.9462217159154,335.7996459960938,0.5889985380116959,0.625
arch_stat,ARCH volatility-clustering statistic,combined_quarterly,Low,neuralforecast,without_mstl,333,53,0.15915915915915915,1.121997778674902,0.9586297371821986,1.1175080384443845,0.8625342730347435,593.1315888723558,335.2499084472656,0.5851608187134503,0.625
