matrix,scope,feature,week4_group,bucket,candidate,n_series,n_rows,n_models,mean_rel_naive,mean_mase,mean_mae,mean_pocid,rank_rel_naive
family_decomposition_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast | without_mstl,663,2019,3,1.09509849030284,1.069053174682264,616.3841155279522,0.5502173793407077,4.0
family_decomposition_all_models,feature_bucket,arch_stat,all,Medium,mlforecast | with_mstl,663,2692,4,1.107806250233782,1.0061159070011598,582.1499540052113,0.5980270761102856,5.0
family_decomposition_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast | with_mstl,663,2019,3,1.1153806677945846,0.9828500793628788,610.646484609167,0.6009919652193055,6.0
family_decomposition_all_models,feature_bucket,arch_stat,all,Medium,statistical | with_mstl,663,2019,3,1.128520271306494,1.007379977132087,570.2981268149484,0.614557536734357,7.0
family_decomposition_all_models,feature_bucket,arch_stat,all,Medium,mlforecast | without_mstl,663,2692,4,1.1972752886715072,1.116282653799441,589.9893039778908,0.5342630427604425,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer | with_mstl,334,670,2,1.0196333242672404,0.8924967337392029,496.21114166180007,0.5796849087893864,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical | without_mstl,334,1005,3,1.0352911642124776,0.9446517262766233,438.9621164638028,0.5056384742951907,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer | without_mstl,334,670,2,1.038192904728646,0.9559427064507546,504.9123789912432,0.5182421227197347,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast | with_mstl,334,1340,4,1.0442721233040961,0.9372164006602552,511.02973709017385,0.581301824212272,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast | without_mstl,334,1005,3,1.053482166441653,0.961545466148075,518.579084676232,0.5348258706467661,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast | with_mstl,334,1005,3,1.062919214685467,0.9130680671978478,510.25507897182496,0.5850746268656717,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical | with_mstl,334,1005,3,1.1025028981840197,0.9393002781181613,473.1953837371741,0.6095632946379215,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast | without_mstl,334,1340,4,1.2028001686210434,1.0572831022308504,527.6764017815323,0.5001243781094528,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical | without_mstl,334,1002,3,0.8873104253211558,0.9351930461380388,758.6087482426914,0.4341871811931692,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer | with_mstl,334,668,2,0.9386406566029608,0.9215452701745762,812.0332187481687,0.5745176314038589,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer | without_mstl,334,668,2,0.9409608994782309,1.0261096768555564,821.7350783117945,0.5178809048569528,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast | without_mstl,334,1336,4,0.9567643899715217,1.0049869354201457,799.2215672538321,0.5215818363273453,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast | with_mstl,334,1336,4,0.9671859468096563,0.951286771055625,819.5783404923833,0.5732285429141717,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast | without_mstl,334,1002,3,0.9705023036959284,1.051852033445968,849.9738678167095,0.5450210689731647,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast | with_mstl,334,1002,3,0.9727326835079566,0.9445567995168352,827.9384286156437,0.5778997560434687,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical | with_mstl,334,1002,3,1.0068704002169269,0.9727953165828386,821.7250519952722,0.5819472166777556,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical | without_mstl,332,999,3,0.8981345078042986,0.8906407651434612,605.3962633783145,0.48782115448782115,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer | with_mstl,332,666,2,0.9641259765074758,0.9085537225249141,667.3938900470878,0.5703203203203203,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer | without_mstl,332,666,2,0.9649152287372258,1.0037805079486608,645.9466340859688,0.5134300967634301,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical | with_mstl,332,999,3,0.9859119756671133,0.91401234360312,647.4691809603877,0.5872539205872539,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast | with_mstl,332,1332,4,1.0052641435377836,0.9668967591923905,689.7614662741669,0.5678595261928595,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast | without_mstl,332,999,3,1.0086025459650616,1.0800497034691445,703.8209072764841,0.5279168056945835,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast | with_mstl,332,999,3,1.0103595127837528,0.9281702567630616,681.6367643058893,0.5743521299076855,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast | without_mstl,332,1332,4,1.042231549529625,1.0557299353585459,662.6277954742063,0.5079662996329662,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer | with_mstl,332,688,2,0.9813072025789785,0.8793381394116072,609.768188360577,0.6355377906976745,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer | without_mstl,332,688,2,1.0918267857413115,1.1300294340733699,631.7395207621536,0.5990188953488372,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast | with_mstl,332,1376,4,1.102517927850912,0.9934255751484878,587.2500943926896,0.6472565406976745,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical | without_mstl,332,1032,3,1.1038712103387616,0.9750477422090887,573.1362462828408,0.5731589147286822,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast | with_mstl,332,1032,3,1.1439908816857272,0.9645587925595095,630.8861877781269,0.6476501937984496,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast | without_mstl,332,1032,3,1.1462236412074682,1.172142530924602,673.754233682838,0.5763081395348837,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical | with_mstl,332,1032,3,1.201328710579889,1.0167427516912286,614.3988687362041,0.6696947674418605,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast | without_mstl,332,1376,4,1.3190898843040275,1.2955081259930332,638.1677873214289,0.5704033430232558,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer | with_mstl,333,684,2,0.9948043013039484,0.9458997775547509,519.8048218518238,0.6414473684210527,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer | without_mstl,333,684,2,1.096539369093632,1.1148119606314475,586.9462217159153,0.5889985380116959,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast | without_mstl,333,1026,3,1.121997778674902,1.1175080384443843,593.1315888723558,0.5851608187134503,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast | with_mstl,333,1368,4,1.1221264577490337,1.0469048693282574,520.8434290709807,0.644828216374269,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast | with_mstl,333,1026,3,1.1553249607700478,1.045452029659618,563.9229171597932,0.6461988304093568,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical | without_mstl,333,1026,3,1.1695930475399596,1.0627420768185338,556.2806596109103,0.5469054580896686,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical | with_mstl,333,1026,3,1.2282052063440303,1.1143202632722264,578.734814605534,0.6602095516569201,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast | without_mstl,333,1368,4,1.2600633037053774,1.2007309835666358,586.9989207947996,0.5671600877192983,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer | with_mstl,331,680,2,1.0198113514541982,0.8993548007823633,464.1491711152461,0.6189338235294117,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer | without_mstl,331,680,2,1.111510589017565,1.0242323759040384,490.4055196148527,0.5772058823529411,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast | without_mstl,331,1020,3,1.1798136357866056,1.0582830450174663,530.7474930213017,0.5720588235294117,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical | without_mstl,331,1020,3,1.1808336722745736,1.063983784973498,492.92610054744324,0.5316176470588235,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast | with_mstl,331,1360,4,1.2082371959095686,1.0445276017668073,476.7539728712047,0.6275735294117647,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast | with_mstl,331,1020,3,1.218239622555193,1.0364041409091702,541.1177694944362,0.6270833333333333,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical | with_mstl,331,1020,3,1.2681925138003582,1.0988253358531048,494.7158884901505,0.6412990196078432,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast | without_mstl,331,1360,4,1.3491269508310566,1.1755886986253767,518.8463108359113,0.5600183823529412,8.0
family_decomposition_all_models,feature_global,arch_stat,all,all,transformer | with_mstl,1986,4056,2,0.9865215489839497,0.9078410215922382,594.1993180240718,0.6037660256410257,1.0
family_decomposition_all_models,feature_global,arch_stat,all,all,transformer | without_mstl,1986,4056,2,1.0413761407644613,1.043123851845281,613.1643352598162,0.552912009642779,2.0
family_decomposition_all_models,feature_global,arch_stat,all,all,statistical | without_mstl,1986,6084,3,1.0470803650669787,0.9793022095603555,570.5257964140882,0.5137131090656731,3.0
family_decomposition_all_models,feature_global,arch_stat,all,all,mlforecast | with_mstl,1986,8112,4,1.0756697680865464,0.990430544539886,600.031327371071,0.6074231591058514,4.0
family_decomposition_all_models,feature_global,arch_stat,all,all,neuralforecast | without_mstl,1986,6084,3,1.080912106532737,1.0741192685787795,644.5089914935269,0.557137573964497,5.0
family_decomposition_all_models,feature_global,arch_stat,all,all,neuralforecast | with_mstl,1986,6084,3,1.0948105732348574,0.9724707572707988,625.4035784119727,0.610097523559062,6.0
family_decomposition_all_models,feature_global,arch_stat,all,all,statistical | with_mstl,1986,6084,3,1.133348414281317,1.010060646025163,604.5699101110362,0.6254131967272992,7.0
family_decomposition_all_models,feature_global,arch_stat,all,all,mlforecast | without_mstl,1986,8112,4,1.189828502012962,1.1328493557229193,621.8233478240171,0.5382132779969319,8.0
family_decomposition_all_models,global,all,all,all,transformer | with_mstl,1986,4056,2,0.9865215489839497,0.9078410215922382,594.1993180240718,0.6037660256410257,1.0
family_decomposition_all_models,global,all,all,all,transformer | without_mstl,1986,4056,2,1.0413761407644613,1.043123851845281,613.1643352598162,0.552912009642779,2.0
family_decomposition_all_models,global,all,all,all,statistical | without_mstl,1986,6084,3,1.0470803650669787,0.9793022095603555,570.5257964140882,0.5137131090656731,3.0
family_decomposition_all_models,global,all,all,all,mlforecast | with_mstl,1986,8112,4,1.0756697680865464,0.990430544539886,600.031327371071,0.6074231591058514,4.0
family_decomposition_all_models,global,all,all,all,neuralforecast | without_mstl,1986,6084,3,1.080912106532737,1.0741192685787795,644.5089914935269,0.557137573964497,5.0
family_decomposition_all_models,global,all,all,all,neuralforecast | with_mstl,1986,6084,3,1.0948105732348574,0.9724707572707988,625.4035784119727,0.610097523559062,6.0
family_decomposition_all_models,global,all,all,all,statistical | with_mstl,1986,6084,3,1.133348414281317,1.010060646025163,604.5699101110362,0.6254131967272992,7.0
family_decomposition_all_models,global,all,all,all,mlforecast | without_mstl,1986,8112,4,1.189828502012962,1.1328493557229193,621.8233478240171,0.5382132779969319,8.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,statistical | without_mstl,999,3006,3,0.9403822486699377,0.9235490823408647,600.8229407519077,0.4759000517483551,1.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,transformer | with_mstl,999,2004,2,0.9741887156805428,0.9075158838739898,658.3752424194328,0.5748502994011976,2.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,transformer | without_mstl,999,2004,2,0.981429475727866,0.9952298881014597,657.39061104674,0.5165225105344866,3.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,mlforecast | with_mstl,999,4008,4,1.005613001336706,0.9517703558531241,673.2781396396824,0.5741433799068529,4.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,neuralforecast | without_mstl,999,3006,3,1.0109071287412768,1.031030799985812,690.6064145113652,0.5359281437125748,5.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,neuralforecast | with_mstl,999,3006,3,1.0153895917847093,0.9285833024471073,673.1057176916642,0.579119538700377,6.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,statistical | with_mstl,999,3006,3,1.0318781162287913,0.9420612168943026,647.2892796189454,0.592943742145339,7.0
family_decomposition_all_models,seasonality,all,combined_monthly,all,mlforecast | without_mstl,999,4008,4,1.0674256174969092,1.039334874403253,663.0405728068902,0.5098830117542692,8.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,transformer | with_mstl,987,2052,2,0.9985658949586221,0.9081585537498257,531.5245848426374,0.6320053606237817,1.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,transformer | without_mstl,987,2052,2,1.0999205446306095,1.08989748895182,569.9725922398379,0.5884502923976608,2.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,mlforecast | with_mstl,987,4104,4,1.1440877800586127,1.0281864013275424,528.4978908280411,0.6399244639376218,3.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,neuralforecast | without_mstl,987,3078,3,1.1492795409840462,1.1161998197777594,599.4898707685035,0.5778508771929824,4.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,statistical | without_mstl,987,3078,3,1.151282619092159,1.0337511700612616,540.9373572069779,0.5506416504223521,5.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,neuralforecast | with_mstl,987,3078,3,1.1723737539493297,1.0153316049641117,578.8172786475958,0.6403508771929824,6.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,statistical | with_mstl,987,3078,3,1.2324451381103918,1.076469445234834,562.849824100388,0.6571231319038336,7.0
family_decomposition_all_models,seasonality,all,combined_quarterly,all,mlforecast | without_mstl,987,4104,4,1.309368161160218,1.2241763637953422,581.5702684547786,0.5658808479532164,8.0
