feature,feature_label,week4_group,bucket,family,variant,n_series,series_wins,win_share,mean_rel_naive,median_rel_naive,mean_mase,median_mase,mean_mae,median_mae,mean_pocid,median_pocid
nonlinearity_score,Degree of non-linearity,combined_monthly,Low,neuralforecast,without_mstl,334,41,0.12275449101796407,1.026859755031604,0.9564140300829875,1.0788724547773882,0.8700093994260141,633.9237623646098,384.3218078613281,0.5400221116639028,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Low,neuralforecast,with_mstl,334,24,0.0718562874251497,1.0365664138379984,0.932046259204729,0.9285460775650635,0.863012342115488,617.2577535798564,356.4164922986904,0.5735212824765064,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Low,statistical,with_mstl,334,57,0.17065868263473055,1.0405092998646137,0.857287820456257,0.9336392207297366,0.8340874094360718,588.8096057479794,325.04221963982627,0.5915422885572139,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Low,mlforecast,without_mstl,334,47,0.1407185628742515,1.082226952961455,0.9523489515717329,1.0683740830554092,0.8745260582690734,590.5663132351752,409.42458509739606,0.5057628524046434,0.5
nonlinearity_score,Degree of non-linearity,combined_monthly,Low,baseline,without_mstl,334,11,0.03293413173652695,1.254586046024682,1.0795454545454546,1.0,1.0,670.3373396054455,424.44444444444446,0.5701492537313433,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,mlforecast,with_mstl,332,25,0.07530120481927711,0.9727505961756839,0.9012654337591671,0.9027675865520259,0.8509610323769587,590.1925747938773,322.5422539161949,0.5787871204537871,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,transformer,with_mstl,332,17,0.05120481927710843,0.9727769069603831,0.9305566114681421,0.8842620650514398,0.859069713690588,592.0524974154165,316.3006198881101,0.5788288288288288,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,statistical,without_mstl,332,84,0.25301204819277107,0.9834901059205101,0.9008752435332209,0.9424792532723177,0.8267062408599214,553.7440955803845,300.1926927415058,0.506006006006006,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,neuralforecast,with_mstl,332,38,0.1144578313253012,0.9884983469204582,0.9061798510712852,0.8910622779825855,0.8421423157285302,577.623995529302,309.5999121214787,0.5856968079190301,0.6111111111111112
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,neuralforecast,without_mstl,332,57,0.1716867469879518,1.001823752076078,0.9272922318447412,0.9770253614873496,0.8485698123630002,617.4456315409274,326.834716796875,0.535257479701924,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,statistical,with_mstl,332,55,0.16566265060240964,1.012196698639563,0.8620741135397197,0.9091699233847456,0.8601370478451607,566.6813453952753,303.29564261700375,0.6031587142698254,0.6111111111111112
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,transformer,without_mstl,332,23,0.06927710843373494,1.0329635448145595,0.9951084132084071,0.9919271438709159,0.9033276166899318,626.6416973923975,344.9298262586806,0.5121788455121788,0.5
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,mlforecast,without_mstl,332,38,0.1144578313253012,1.0994394628209054,0.9621776487842204,1.0121314826206804,0.8555836558862566,632.552213023224,355.9905132736154,0.5034200867534202,0.5
nonlinearity_score,Degree of non-linearity,combined_monthly,Medium,baseline,without_mstl,332,7,0.02108433734939759,1.2948835857286762,1.1123595505617978,1.0,1.0,702.1090562478263,393.8888888888889,0.5825825825825826,0.5555555555555556
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,transformer,with_mstl,332,15,0.045180722891566265,1.036830094452519,0.9315020635489656,1.024912754878555,0.8675600290956775,651.6730573609566,324.43300767511437,0.6446220930232558,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,transformer,without_mstl,332,44,0.13253012048192772,1.0654020317229713,0.9861014672733741,1.185300406444484,0.8857423439727614,669.1381246160071,351.7837341308594,0.6028343023255814,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,statistical,without_mstl,332,61,0.18373493975903615,1.0852600010535771,0.9999500915825978,1.0745345696820097,0.9021478395575044,626.262731383876,321.72017420562224,0.5281007751937985,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,neuralforecast,without_mstl,332,43,0.12951807228915663,1.1308253327988975,0.9486002007889357,1.2383640587117464,0.917724903620034,713.7044317588784,349.6138122558594,0.5759447674418605,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,baseline,without_mstl,332,22,0.06626506024096386,1.1647500693022879,1.085956108292449,1.0,1.0,662.6707233088866,368.53006250000004,0.6388081395348837,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,neuralforecast,with_mstl,332,40,0.12048192771084337,1.1674691485940816,0.8843014422148734,1.1158808887401814,0.9014445028627157,695.010597088965,336.57197217783346,0.6500726744186046,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,mlforecast,with_mstl,332,36,0.10843373493975904,1.2109229168866449,0.8941013209760825,1.1517072966792163,0.9111172520096713,631.0740474435487,315.6529706388393,0.6499818313953488,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,statistical,with_mstl,332,54,0.16265060240963855,1.227486186428658,0.9337365242854347,1.1681225125834134,0.9066314180893813,667.5669559327358,334.13687658367314,0.669937015503876,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,High,mlforecast,without_mstl,332,35,0.10542168674698796,1.2689121527140241,0.9503600118652822,1.2908805292059178,0.933534307453737,655.2846207803051,374.1078821437473,0.5777616279069767,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,transformer,with_mstl,333,21,0.06306306306306306,1.0108697261475226,0.9674448063922325,0.8673736254597167,0.8074242055278048,492.8114939231808,297.695758124471,0.5932049418604651,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,mlforecast,with_mstl,333,34,0.1021021021021021,1.1283354552198985,0.9390020087956126,0.9741923239300405,0.8214226890095983,504.7401819489001,300.9544508264105,0.6076489825581395,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,transformer,without_mstl,333,36,0.10810810810810811,1.130149886952283,0.9852319875908655,1.0629236729447074,0.8308701507072931,540.0499820939739,308.5553436279297,0.5692223837209303,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,neuralforecast,without_mstl,333,50,0.15015015015015015,1.1796399976272693,0.9497575285584606,1.0786940424408793,0.8717809945746517,581.9700351180783,308.6991290283203,0.5680717054263565,0.5625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,neuralforecast,with_mstl,333,50,0.15015015015015015,1.2255045044171713,0.9414521280043238,1.000708430532848,0.8724384699640497,577.2226493013416,308.13517707914644,0.6058624031007752,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,statistical,without_mstl,333,68,0.2042042042042042,1.229902201778537,0.9999676613358333,1.0438608646521068,0.8026061627120812,526.5790729324993,296.18269608191207,0.5357315891472868,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,baseline,without_mstl,333,14,0.042042042042042045,1.271225230470911,1.178486926224245,1.0,1.0,609.3873021515825,374.17962499999993,0.5806686046511628,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,statistical,with_mstl,333,52,0.15615615615615616,1.3031917926716114,0.9490900017742516,1.0689199759935073,0.8328296164351248,538.8634656404754,299.29872042102676,0.6205184108527132,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Low,mlforecast,without_mstl,333,33,0.0990990990990991,1.3191668961426342,0.9638839662158583,1.208059425867011,0.8654013535939675,573.8843238064948,341.32724958988524,0.5535973837209303,0.5
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,transformer,with_mstl,332,20,0.060240963855421686,0.9471002069264262,0.9179443464956006,0.8308407139377391,0.7731328665296013,448.64360475385394,238.4748516626829,0.6586538461538461,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,mlforecast,with_mstl,332,41,0.12349397590361445,1.0920981725901944,0.8559329105651147,0.9574253795043606,0.7636344204517531,448.28029904901734,238.65681062820846,0.6625369822485208,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,transformer,without_mstl,332,33,0.09939759036144578,1.1042858543394025,0.980169761908967,1.0202536696884184,0.8147515675014512,499.50050570958666,276.2364196777344,0.5933801775147929,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,neuralforecast,with_mstl,332,44,0.13253012048192772,1.1232915234205363,0.8650439376839976,0.9278801800688059,0.776005153955535,462.1842932963542,240.68574046191372,0.6655571992110454,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,neuralforecast,without_mstl,332,41,0.12349397590361445,1.1371619390030476,0.9373912563170387,1.0300385452528933,0.8170508579075839,501.07867101423506,276.47711181640625,0.5897435897435898,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,statistical,without_mstl,332,63,0.1897590361445783,1.1384620396873013,0.8919605081224256,0.9819546481417698,0.7485644118693329,468.71049647788817,241.31623936217704,0.5887573964497042,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,statistical,with_mstl,332,59,0.17771084337349397,1.165489606185708,0.8174094899079012,0.9908728838475709,0.7338806942687627,480.6859600763708,229.61982275525656,0.681336291913215,0.75
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,baseline,without_mstl,332,9,0.02710843373493976,1.273586412900738,1.1792913625950376,1.0,1.0,554.6642061668904,324.7313232421875,0.6301775147928994,0.625
nonlinearity_score,Degree of non-linearity,combined_quarterly,Medium,mlforecast,without_mstl,332,35,0.10542168674698796,1.340569646578974,0.9510751484528541,1.1726911381921108,0.8700219191803807,514.3697588661055,314.93312698745405,0.5662906804733728,0.625
