matrix,scope,feature,week4_group,bucket,candidate,n_series,n_rows,n_models,mean_rel_naive,mean_mase,mean_mae,mean_pocid,rank_rel_naive
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,statistical | with_mstl,333,1008,3,1.1320270299016328,0.8899936397933891,488.5614403226976,0.5892305996472663,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,mlforecast | without_mstl,333,1344,4,1.2511747310279797,0.972265898040139,578.643504951722,0.4779679232804233,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical | without_mstl,334,1002,3,0.8146306995656155,0.9257832664961818,734.7005766414521,0.4163894433355511,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer | without_mstl,334,668,2,0.8723174374654867,1.0964320622782289,838.9870118124215,0.5232867598137059,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast | without_mstl,334,1336,4,0.905746117556554,1.1084803328009376,808.0005463393144,0.531062874251497,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer | with_mstl,334,668,2,0.9093030593733561,0.9738104971251043,826.0529037992197,0.5830838323353293,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical | with_mstl,334,1002,3,0.9296174104374827,0.9742843758647979,812.1362625407759,0.5868817919716123,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast | with_mstl,334,1336,4,0.9479353318397347,1.0308304769155232,859.553904637899,0.5822105788423154,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast | with_mstl,334,1002,3,0.9615906778130423,1.0178643474262155,860.1269112436753,0.5849412286538035,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast | without_mstl,334,1002,3,0.9682818499363691,1.2103403726724957,917.4319738121904,0.5387003770237304,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer | without_mstl,332,664,2,0.9592990993731272,1.000412054309919,580.4250994345123,0.5133868808567604,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer | with_mstl,332,664,2,0.9613672401518254,0.9208521225423143,610.9721484769158,0.5943775100401607,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical | without_mstl,332,996,3,0.9814979016971304,0.969028773224593,614.3393499875236,0.4976015171798304,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast | with_mstl,332,996,3,0.99166700873606,0.9217041979046418,616.0437495133169,0.5939312806782686,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast | without_mstl,332,996,3,0.9973735449983274,1.0171853588528492,608.1657021841952,0.5407184292726461,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast | with_mstl,332,1328,4,1.0011614660457615,0.971714063455032,627.5469545095733,0.592745983935743,6.0
