matrix,scope,feature,week4_group,bucket,row_candidate,column_candidate,n_shared_series,share_row_better_rel_naive,mean_rel_naive_delta
family_only_all_models,feature_global,structural_break_strength,all,all,transformer,neuralforecast,1986,0.5307150050352467,-0.07610303594437773
family_only_all_models,feature_global,structural_break_strength,all,all,transformer,statistical,1986,0.4476334340382679,-0.07863416090215464
family_only_all_models,feature_global,structural_break_strength,all,all,transformer,transformer,1986,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,High,mlforecast,mlforecast,666,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,High,mlforecast,neuralforecast,666,0.46546546546546547,0.11949171113701612
family_only_all_models,feature_bucket,structural_break_strength,all,High,mlforecast,statistical,666,0.4189189189189189,0.05453602392020898
family_only_all_models,feature_bucket,structural_break_strength,all,High,mlforecast,transformer,666,0.46846846846846846,0.18443926455555132
family_only_all_models,feature_bucket,structural_break_strength,all,High,neuralforecast,mlforecast,666,0.5345345345345346,-0.11949171113701612
family_only_all_models,feature_bucket,structural_break_strength,all,High,neuralforecast,neuralforecast,666,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,High,neuralforecast,statistical,666,0.43993993993993996,-0.06495568721680714
family_only_all_models,feature_bucket,structural_break_strength,all,High,neuralforecast,transformer,666,0.5345345345345346,0.06494755341853523
family_only_all_models,feature_bucket,structural_break_strength,all,High,statistical,mlforecast,666,0.581081081081081,-0.05453602392020898
family_only_all_models,feature_bucket,structural_break_strength,all,High,statistical,neuralforecast,666,0.56006006006006,0.06495568721680714
family_only_all_models,feature_bucket,structural_break_strength,all,High,statistical,statistical,666,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,High,statistical,transformer,666,0.5405405405405406,0.12990324063534234
family_only_all_models,feature_bucket,structural_break_strength,all,High,transformer,mlforecast,666,0.5315315315315315,-0.18443926455555132
family_only_all_models,feature_bucket,structural_break_strength,all,High,transformer,neuralforecast,666,0.46546546546546547,-0.06494755341853523
family_only_all_models,feature_bucket,structural_break_strength,all,High,transformer,statistical,666,0.4594594594594595,-0.12990324063534234
family_only_all_models,feature_bucket,structural_break_strength,all,High,transformer,transformer,666,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Low,mlforecast,mlforecast,668,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Low,mlforecast,neuralforecast,668,0.5988023952095808,-0.02302369758998508
family_only_all_models,feature_bucket,structural_break_strength,all,Low,mlforecast,statistical,668,0.3997005988023952,0.08231999016585324
family_only_all_models,feature_bucket,structural_break_strength,all,Low,mlforecast,transformer,668,0.47005988023952094,0.09045533429942182
family_only_all_models,feature_bucket,structural_break_strength,all,Low,neuralforecast,mlforecast,668,0.40119760479041916,0.02302369758998508
family_only_all_models,feature_bucket,structural_break_strength,all,Low,neuralforecast,neuralforecast,668,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Low,neuralforecast,statistical,668,0.3413173652694611,0.10534368775583834
family_only_all_models,feature_bucket,structural_break_strength,all,Low,neuralforecast,transformer,668,0.3652694610778443,0.1134790318894069
family_only_all_models,feature_bucket,structural_break_strength,all,Low,statistical,mlforecast,668,0.6002994011976048,-0.08231999016585324
family_only_all_models,feature_bucket,structural_break_strength,all,Low,statistical,neuralforecast,668,0.6586826347305389,-0.10534368775583834
family_only_all_models,feature_bucket,structural_break_strength,all,Low,statistical,statistical,668,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Low,statistical,transformer,668,0.562874251497006,0.00813534413356857
family_only_all_models,feature_bucket,structural_break_strength,all,Low,transformer,mlforecast,668,0.5299401197604791,-0.09045533429942182
family_only_all_models,feature_bucket,structural_break_strength,all,Low,transformer,neuralforecast,668,0.6347305389221557,-0.1134790318894069
family_only_all_models,feature_bucket,structural_break_strength,all,Low,transformer,statistical,668,0.437125748502994,-0.00813534413356857
family_only_all_models,feature_bucket,structural_break_strength,all,Low,transformer,transformer,668,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,mlforecast,mlforecast,661,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,mlforecast,neuralforecast,661,0.4856278366111952,0.03764216113657556
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,mlforecast,statistical,661,0.4039334341906203,-0.010573793971603575
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,mlforecast,transformer,661,0.46747352496217853,0.08633216724426591
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,neuralforecast,mlforecast,661,0.5143721633888049,-0.03764216113657556
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,neuralforecast,neuralforecast,661,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,neuralforecast,statistical,661,0.37367624810892586,-0.04821595510817914
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,neuralforecast,transformer,661,0.5098335854765507,0.04869000610769036
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,statistical,mlforecast,661,0.5960665658093798,0.010573793971603575
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,statistical,neuralforecast,661,0.6263237518910741,0.04821595510817914
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,statistical,statistical,661,0.5,0.0
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,statistical,transformer,661,0.5521936459909228,0.09690596121586952
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,transformer,mlforecast,661,0.5325264750378215,-0.08633216724426591
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,transformer,neuralforecast,661,0.49016641452344933,-0.04869000610769036
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,transformer,statistical,661,0.44780635400907715,-0.09690596121586952
family_only_all_models,feature_bucket,structural_break_strength,all,Medium,transformer,transformer,661,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,mlforecast,mlforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,mlforecast,neuralforecast,333,0.45045045045045046,0.08138319349171556
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,mlforecast,statistical,333,0.3813813813813814,0.0867093341909041
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,mlforecast,transformer,333,0.45345345345345345,0.08234122265737702
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,neuralforecast,mlforecast,333,0.5495495495495496,-0.08138319349171556
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,neuralforecast,neuralforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,neuralforecast,statistical,333,0.40540540540540543,0.005326140699188539
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,neuralforecast,transformer,333,0.5735735735735735,0.0009580291656614485
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,statistical,mlforecast,333,0.6186186186186187,-0.0867093341909041
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,statistical,neuralforecast,333,0.5945945945945946,-0.005326140699188539
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,statistical,statistical,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,statistical,transformer,333,0.5945945945945946,-0.004368111533527093
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,transformer,mlforecast,333,0.5465465465465466,-0.08234122265737702
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,transformer,neuralforecast,333,0.4264264264264264,-0.0009580291656614485
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,transformer,statistical,333,0.40540540540540543,0.004368111533527093
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,High,transformer,transformer,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast,neuralforecast,334,0.5988023952095808,-0.03809553917656136
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast,statistical,334,0.38622754491017963,0.05471666969659526
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,mlforecast,transformer,334,0.48502994011976047,0.03603047627872302
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast,mlforecast,334,0.40119760479041916,0.03809553917656136
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast,statistical,334,0.31137724550898205,0.09281220887315662
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,neuralforecast,transformer,334,0.344311377245509,0.07412601545528438
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical,mlforecast,334,0.6137724550898204,-0.05471666969659526
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical,neuralforecast,334,0.688622754491018,-0.09281220887315662
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,statistical,transformer,334,0.5958083832335329,-0.018686193417872234
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer,mlforecast,334,0.5149700598802395,-0.03603047627872302
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer,neuralforecast,334,0.655688622754491,-0.07412601545528438
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer,statistical,334,0.4041916167664671,0.018686193417872234
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Low,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast,mlforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast,neuralforecast,332,0.5,0.02811852218371821
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast,statistical,332,0.4006024096385542,0.015190186563519755
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast,transformer,332,0.4578313253012048,0.06230562928843557
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast,mlforecast,332,0.5,-0.02811852218371821
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast,neuralforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast,statistical,332,0.3493975903614458,-0.012928335620198458
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,neuralforecast,transformer,332,0.46987951807228917,0.03418710710471737
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical,mlforecast,332,0.5993975903614458,-0.015190186563519755
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical,neuralforecast,332,0.6506024096385542,0.012928335620198458
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical,statistical,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical,transformer,332,0.5421686746987951,0.04711544272491582
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer,mlforecast,332,0.5421686746987951,-0.06230562928843557
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer,neuralforecast,332,0.5301204819277109,-0.03418710710471737
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer,statistical,332,0.4578313253012048,-0.04711544272491582
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,transformer,transformer,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast,mlforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast,neuralforecast,333,0.4804804804804805,0.15760022878231664
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast,statistical,333,0.45645645645645644,0.02236271364951387
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast,transformer,333,0.48348348348348347,0.28653730645372566
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast,mlforecast,333,0.5195195195195195,-0.15760022878231664
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast,neuralforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast,statistical,333,0.4744744744744745,-0.13523751513280283
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast,transformer,333,0.4954954954954955,0.12893707767140897
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical,mlforecast,333,0.5435435435435435,-0.02236271364951387
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical,neuralforecast,333,0.5255255255255256,0.13523751513280283
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical,statistical,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical,transformer,333,0.4864864864864865,0.2641745928042118
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer,mlforecast,333,0.5165165165165165,-0.28653730645372566
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer,neuralforecast,333,0.5045045045045045,-0.12893707767140897
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer,statistical,333,0.5135135135135135,-0.2641745928042118
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer,transformer,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast,neuralforecast,334,0.5988023952095808,-0.007951856003408805
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast,statistical,334,0.41317365269461076,0.10992331063511125
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast,transformer,334,0.4550898203592814,0.14488019232012064
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast,mlforecast,334,0.40119760479041916,0.007951856003408805
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast,statistical,334,0.3712574850299401,0.11787516663852005
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast,transformer,334,0.38622754491017963,0.15283204832352942
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical,mlforecast,334,0.5868263473053892,-0.10992331063511125
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical,neuralforecast,334,0.6287425149700598,-0.11787516663852005
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical,transformer,334,0.5299401197604791,0.03495688168500937
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer,mlforecast,334,0.5449101796407185,-0.14488019232012064
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer,neuralforecast,334,0.6137724550898204,-0.15283204832352942
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer,statistical,334,0.47005988023952094,-0.03495688168500937
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast,mlforecast,329,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast,neuralforecast,329,0.47112462006079026,0.04725264178201215
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast,statistical,329,0.4072948328267477,-0.036572704420421036
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast,transformer,329,0.47720364741641336,0.11057779217233789
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast,mlforecast,329,0.5288753799392097,-0.04725264178201215
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast,neuralforecast,329,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast,statistical,329,0.3981762917933131,-0.08382534620243319
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast,transformer,329,0.5501519756838906,0.06332515039032575
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical,mlforecast,329,0.5927051671732523,0.036572704420421036
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical,neuralforecast,329,0.601823708206687,0.08382534620243319
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical,statistical,329,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical,transformer,329,0.5623100303951368,0.14715049659275894
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer,mlforecast,329,0.5227963525835866,-0.11057779217233789
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer,neuralforecast,329,0.44984802431610943,-0.06332515039032575
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer,statistical,329,0.4376899696048632,-0.14715049659275894
family_only_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer,transformer,329,0.5,0.0
